	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y	spex_UMAP1	spex_UMAP2	indice	core1	core2	centering_scale_factor	adj_spex_UMAP1	adj_spex_UMAP2
1017	cell_496	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	ExcitatoryL4	-22.504957	-9.678247	4125	7875	30.929705	19.628119	8	30.817989349365234	19.269908905029297	0.0	4125.0	7875.0
1018	cell_872	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	ExcitatoryL4	-22.134163	-9.187283	4125	7875	30.558268	19.303034	8	30.817989349365234	19.269908905029297	999.3981023023949	3865.434569945498	7908.104985890743
1019	cell_868	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	ExcitatoryL4	-22.508175	-9.293211	4125	7875	31.033989	19.298567	8	30.817989349365234	19.269908905029297	0.0	4125.0	7875.0
1020	cell_809	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	ExcitatoryL4	-22.334791	-9.272031	4125	7875	30.772667	19.252174	8	30.817989349365234	19.269908905029297	999.3981023023949	4079.704861246282	7857.2761467834325
1021	cell_1274	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	ExcitatoryL4	-22.518942	-9.271621	4125	7875	31.087486	19.384514	8	30.817989349365234	19.269908905029297	0.0	4125.0	7875.0
1022	cell_820	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	Endo	-22.166792	-9.293068	4125	7875	30.665657	19.231634	8	30.817989349365234	19.269908905029297	999.3981023023949	3972.759382555994	7836.74827247829
1023	cell_1190	spot_105	0.9833646357822062	0.8806908956418602	0.9730972617681717	0.987374644403591	0.910630380565458	0.924713869917523	Sst	-22.382626	-9.387917	4125	7875	30.872446	19.132826	8	30.817989349365234	19.269908905029297	999.3981023023949	4179.423933446571	7737.999456385469
1024	cell_835	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	Pvalb	-22.802023	-9.049556	4125	8625	31.275679	19.031935	9	31.464448928833008	18.932453155517578	1031.1584539572884	3930.347915290541	8727.581274953938
1025	cell_993	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-23.12225	-9.069244	4125	8625	31.454351	19.029564	9	31.464448928833008	18.932453155517578	1031.1584539572884	4114.587873734951	8725.136569070399
1026	cell_477	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-23.149673	-8.98067	4125	8625	31.646027	18.778833	9	31.464448928833008	18.932453155517578	1031.1584539572884	4312.235362354812	8466.593679351476
1027	cell_573	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-23.107384	-9.126679	4125	8625	31.582853	19.060654	9	31.464448928833008	18.932453155517578	0.0	4125.0	8625.0
1028	cell_508	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-22.958744	-8.910249	4125	8625	31.300589	18.758808	9	31.464448928833008	18.932453155517578	1031.1584539572884	3956.0340446863734	8445.944470122773
1029	cell_513	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-23.076054	-9.126659	4125	8625	31.538372	18.975052	9	31.464448928833008	18.932453155517578	0.0	4125.0	8625.0
1030	cell_940	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-23.117273	-9.050437	4125	8625	31.538866	18.944544	9	31.464448928833008	18.932453155517578	0.0	4125.0	8625.0
1031	cell_1028	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	ExcitatoryL4	-22.749273	-9.153107	4125	8625	31.257582	19.043066	9	31.464448928833008	18.932453155517578	1031.1584539572884	3911.6871192945487	8739.059395256701
1032	cell_901	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	Endo	-23.140089	-9.005103	4125	8625	31.58475	18.917646	9	31.464448928833008	18.932453155517578	1031.1584539572884	4249.048664108265	8609.731897205218
1033	cell_1436	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	Endo	-23.166628	-8.736747	4125	8625	31.619772	18.603622	9	31.464448928833008	18.932453155517578	1031.1584539572884	4285.162653998485	8285.923424188339
1034	cell_947	spot_106	0.9790406447470579	0.7906068963025281	0.9601972699026049	0.9828600165844438	0.8262725323697867	0.9129164322121932	Other	-22.930344	-9.175804	4125	8625	31.310104	19.11327	9	31.464448928833008	18.932453155517578	1031.1584539572884	3965.846303457875	8811.450617666533
1035	cell_793	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	Npy	-23.971292	-9.057206	4125	9375	32.346054	18.876507	10	32.22696304321289	18.663145065307617	0.0	4125.0	9375.0
1036	cell_800	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.858213	-8.945615	4125	9375	32.232513	18.787123	10	32.22696304321289	18.663145065307617	0.0	4125.0	9375.0
1037	cell_542	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.868042	-8.888679	4125	9375	32.37647	18.686747	10	32.22696304321289	18.663145065307617	0.0	4125.0	9375.0
1038	cell_842	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.65849	-8.734895	4125	9375	32.13399	18.539972	10	32.22696304321289	18.663145065307617	958.4199379255398	4035.893971530452	9256.948770997324
1039	cell_1094	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.751953	-8.3570385	4125	9375	32.257957	18.273106	10	32.22696304321289	18.663145065307617	958.4199379255398	4154.705665571766	9001.178420322023
1040	cell_1188	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.864317	-8.797214	4125	9375	32.373627	18.702936	10	32.22696304321289	18.663145065307617	0.0	4125.0	9375.0
1041	cell_795	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.677706	-8.92833	4125	9375	32.11449	18.762856	10	32.22696304321289	18.663145065307617	958.4199379255398	4017.204080773176	9470.56449717509
1042	cell_847	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL4	-23.750637	-8.89397	4125	9375	32.18877	18.730165	10	32.22696304321289	18.663145065307617	958.4199379255398	4088.395307851751	9439.233703191429
1043	cell_72	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	Endo	-23.885704	-8.996439	4125	9375	32.29486	18.908367	10	32.22696304321289	18.663145065307617	0.0	4125.0	9375.0
1044	cell_1051	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL2and3	-23.480415	-8.608135	4125	9375	32.07789	18.40543	10	32.22696304321289	18.663145065307617	958.4199379255398	3982.123974784118	9128.000589842442
1045	cell_945	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	Sst	-23.686468	-8.723936	4125	9375	32.147717	18.502945	10	32.22696304321289	18.663145065307617	958.4199379255398	4049.048554266109	9221.461011874573
1046	cell_414	spot_107	0.9705558429909165	0.7830087699214814	0.951801135683973	0.9874583458414152	0.8505327411824045	0.919112511384263	ExcitatoryL5	-23.85732	-8.8638935	4125	9375	32.179237	18.78159	10	32.22696304321289	18.663145065307617	958.4199379255398	4079.2587591423553	9488.519515467144
1047	cell_433	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	Vip	-24.461182	-8.457935	4125	10125	32.82699	18.239874	11	32.63224411010742	18.461069107055664	671.0136185134081	4255.675950007355	9976.574994394303
1048	cell_946	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.022808	-8.305693	4125	10125	32.445923	18.06392	11	32.63224411010742	18.461069107055664	671.0136185134081	3999.9758980978	9858.506914786376
1049	cell_1086	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.752949	-8.615301	4125	10125	33.188972	18.41235	11	32.63224411010742	18.461069107055664	671.0136185134081	4498.572313410577	10092.308615002274
1050	cell_920	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.347992	-8.2252035	4125	10125	32.709717	17.99351	11	32.63224411010742	18.461069107055664	671.0136185134081	4176.985227883868	9811.26099703235
1051	cell_138	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.09927	-8.957604	4125	10125	32.4872	18.841988	11	32.63224411010742	18.461069107055664	671.0136185134081	4027.674561297925	10380.60150292765
1052	cell_904	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.217566	-8.9698305	4125	10125	32.56527	18.759167	11	32.63224411010742	18.461069107055664	671.0136185134081	4080.059104537049	10325.027556274114
1053	cell_850	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.394619	-8.751273	4125	10125	32.841003	18.638636	11	32.63224411010742	18.461069107055664	0.0	4125.0	10125.0
1054	cell_804	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.153883	-8.746618	4125	10125	32.617992	18.61528	11	32.63224411010742	18.461069107055664	671.0136185134081	4115.436909184395	10228.477710858208
1055	cell_616	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-24.24002	-8.922648	4125	10125	32.624977	18.806374	11	32.63224411010742	18.461069107055664	671.0136185134081	4120.123745181015	10356.704014743898
1056	cell_551	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	ExcitatoryL2and3	-23.957108	-8.452684	4125	10125	32.42255	18.399628	11	32.63224411010742	18.461069107055664	671.0136185134081	3984.292531548759	10083.77196942678
1057	cell_313	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	Astro	-24.050821	-8.48689	4125	10125	32.456898	18.425993	11	32.63224411010742	18.461069107055664	671.0136185134081	4007.3401947456846	10101.463431464268
1058	cell_1265	spot_108	0.9826008234567736	0.6124516141965247	0.9455859025307487	0.9877723599586762	0.850812508441617	0.9194056687704047	Astro	-24.000952	-8.48016	4125	10125	32.399418	18.33611	11	32.63224411010742	18.461069107055664	671.0136185134081	3968.7704269701107	10041.15017468089
1059	cell_451	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	Vip	-24.825727	-8.355765	4125	10875	33.318012	18.237055	12	33.460391998291016	18.302978515625	909.3291086529568	3995.529939074085	10815.053669009452
1060	cell_851	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	Vip	-24.989986	-8.487122	4125	10875	33.438866	18.315321	12	33.460391998291016	18.302978515625	909.3291086529568	4105.425475463377	10886.223351787745
1061	cell_242	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-24.85847	-8.424573	4125	10875	33.320477	18.248644	12	33.460391998291016	18.302978515625	909.3291086529568	3997.7707937348437	10825.591929782491
1062	cell_320	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.424551	-8.452342	4125	10875	33.82397	18.330605	12	33.460391998291016	18.302978515625	0.0	4125.0	10875.0
1063	cell_563	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.14779	-8.676309	4125	10875	33.44893	18.37131	12	33.460391998291016	18.302978515625	909.3291086529568	4114.576210130684	10937.135153422341
1064	cell_916	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-24.903631	-8.448385	4125	10875	33.331112	18.302252	12	33.460391998291016	18.302978515625	909.3291086529568	4007.4418506918005	10874.339190692144
1065	cell_867	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-24.651546	-8.418284	4125	10875	33.068504	18.17456	12	33.460391998291016	18.302978515625	909.3291086529568	3768.645139079945	10758.225802941539
1066	cell_819	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.16884	-8.419962	4125	10875	33.587154	18.196537	12	33.460391998291016	18.302978515625	909.3291086529568	4240.268731233741	10778.209647679354
1067	cell_812	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-24.91348	-8.582806	4125	10875	33.39457	18.38155	12	33.460391998291016	18.302978515625	909.3291086529568	4065.1455926139574	10946.44718799944
1068	cell_933	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.37841	-8.417271	4125	10875	33.691944	18.322851	12	33.460391998291016	18.302978515625	0.0	4125.0	10875.0
1069	cell_899	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.003672	-8.575783	4125	10875	33.46195	18.332277	12	33.460391998291016	18.302978515625	0.0	4125.0	10875.0
1070	cell_145	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.028742	-8.603953	4125	10875	33.450005	18.41194	12	33.460391998291016	18.302978515625	909.3291086529568	4115.554416035225	10974.081504802738
1071	cell_1313	spot_109	0.9746379563534376	0.7019698751217037	0.9473711482302642	0.9908245031218303	0.8424210691177955	0.921206377945282	ExcitatoryL2and3	-25.047089	-8.492126	4125	10875	33.6496	18.313822	12	33.460391998291016	18.302978515625	0.0	4125.0	10875.0
1072	cell_931	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	Vip	-25.302662	-8.447901	4125	11625	33.832268	18.286995	14	34.0777473449707	18.118179321289062	1000.0373625645796	3879.5112445129653	11793.821920177204
1073	cell_1510	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	Other	-25.685518	-8.072006	4125	11625	34.198845	17.909788	14	34.0777473449707	18.118179321289062	1000.0373625645796	4246.102089212847	11416.601024395526
1074	cell_397	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	Other	-25.810783	-8.368177	4125	11625	34.236015	18.18903	14	34.0777473449707	18.118179321289062	0.0	4125.0	11625.0
1075	cell_1136	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.620869	-8.023819	4125	11625	34.115192	17.745068	14	34.0777473449707	18.118179321289062	1000.0373625645796	4162.44646740316	11251.874334735568
1076	cell_296	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.712091	-8.204462	4125	11625	34.23346	18.001165	14	34.0777473449707	18.118179321289062	1000.0373625645796	4280.717945489973	11507.981696785022
1077	cell_873	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.76473	-8.459183	4125	11625	34.079655	18.139381	14	34.0777473449707	18.118179321289062	0.0	4125.0	11625.0
1078	cell_1191	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.774874	-8.368893	4125	11625	34.256855	18.206667	14	34.0777473449707	18.118179321289062	0.0	4125.0	11625.0
1079	cell_902	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.615211	-8.580993	4125	11625	33.978844	18.405375	14	34.0777473449707	18.118179321289062	1000.0373625645796	4026.092648699906	11912.205936037895
1080	cell_854	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.539902	-8.637416	4125	11625	33.9637	18.425928	14	34.0777473449707	18.118179321289062	1000.0373625645796	4010.9477347236893	11932.760292839876
1081	cell_235	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.582981	-8.160565	4125	11625	34.06807	17.899794	14	34.0777473449707	18.118179321289062	1000.0373625645796	4115.321751446433	11406.606144139181
1082	cell_918	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.42643	-8.31209	4125	11625	33.888065	18.104452	14	34.0777473449707	18.118179321289062	1000.0373625645796	3935.3109061578325	11611.272299006696
1083	cell_928	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.674679	-8.120357	4125	11625	34.085567	17.94333	14	34.0777473449707	18.118179321289062	1000.0373625645796	4132.820421574621	11450.14491069096
1084	cell_828	spot_110	0.9640422928446248	0.8083528990093617	0.9484733534610985	0.9902615986958918	0.9013893011857949	0.9262940579712814	ExcitatoryL2and3	-25.494642	-8.4130335	4125	11625	34.074165	18.279354	14	34.0777473449707	18.118179321289062	1000.0373625645796	4121.417865434844	11786.180796072831
1085	cell_170	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	Other	-25.92755	-7.951908	4125	12375	34.31977	17.817585	15	34.315311431884766	17.881893157958984	810.7594462890286	4128.6154853542785	12322.86154653343
1086	cell_1412	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	Other	-25.933205	-7.699179	4125	12375	34.262722	17.422363	15	34.315311431884766	17.881893157958984	810.7594462890286	4082.36263379463	12002.431811606159
1087	cell_655	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.90009	-7.9695926	4125	12375	34.34101	17.833624	15	34.315311431884766	17.881893157958984	810.7594462890286	4145.836206015202	12335.865231881644
1088	cell_359	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-26.019035	-8.350301	4125	12375	34.248905	18.034636	15	34.315311431884766	17.881893157958984	810.7594462890286	4071.1605055198693	12498.83733218817
1089	cell_849	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-26.088783	-8.066927	4125	12375	34.459717	17.961655	15	34.315311431884766	17.881893157958984	0.0	4125.0	12375.0
1090	cell_963	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.809517	-8.083687	4125	12375	34.354263	17.902058	15	34.315311431884766	17.881893157958984	0.0	4125.0	12375.0
1091	cell_1284	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.772915	-8.219716	4125	12375	34.28027	18.079046	15	34.315311431884766	17.881893157958984	810.7594462890286	4096.589522271686	12534.843731242496
1092	cell_803	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.961721	-7.8501606	4125	12375	34.390728	17.678217	15	34.315311431884766	17.881893157958984	810.7594462890286	4186.144692432915	12209.86757760625
1093	cell_930	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.860483	-8.194297	4125	12375	34.301357	17.981419	15	34.315311431884766	17.881893157958984	810.7594462890286	4113.686530858897	12455.691200079655
1094	cell_840	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.949274	-8.287875	4125	12375	34.381916	18.13469	15	34.315311431884766	17.881893157958984	0.0	4125.0	12375.0
1095	cell_897	spot_111	0.9667761908581018	0.8711371113002152	0.9572122829023132	0.9818405348004833	0.8963419313166329	0.9732906744520983	ExcitatoryL2and3	-25.805834	-8.116636	4125	12375	34.12778	17.855534	15	34.315311431884766	17.881893157958984	810.7594462890286	3972.9578614060642	12353.628739265987
1096	cell_927	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Npy	-26.213507	-7.6743474	4125	13125	34.5519	17.388605	16	34.61851501464844	17.49297332763672	998.840733847555	4058.4611673920444	13020.75278069419
1097	cell_199	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.154566	-8.018157	4125	13125	34.615635	17.813305	16	34.61851501464844	17.49297332763672	998.840733847555	4122.123242362766	13444.960223935626
1098	cell_514	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.219858	-7.4770827	4125	13125	34.612324	17.318996	16	34.61851501464844	17.49297332763672	998.840733847555	4118.815923648703	12951.224787336023
1099	cell_364	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.198463	-7.50092	4125	13125	34.60469	17.3078	16	34.61851501464844	17.49297332763672	998.840733847555	4111.19156334128	12940.041630163467
1100	cell_265	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.18809	-7.5805764	4125	13125	34.571266	17.43175	16	34.61851501464844	17.49297332763672	998.840733847555	4077.805933649308	13063.846991127448
1101	cell_1378	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.172419	-7.553023	4125	13125	34.55505	17.351088	16	34.61851501464844	17.49297332763672	998.840733847555	4061.6084545554286	12983.278725909833
1102	cell_434	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Endo	-26.236584	-7.7064943	4125	13125	34.572865	17.520157	16	34.61851501464844	17.49297332763672	998.840733847555	4079.402438881097	13152.152019765463
1103	cell_361	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Astro	-26.109356	-7.5502343	4125	13125	34.575447	17.508654	16	34.61851501464844	17.49297332763672	998.840733847555	4081.9819950670667	13140.662135454102
1104	cell_188	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Astro	-26.43065	-7.941501	4125	13125	34.863834	17.777174	16	34.61851501464844	17.49297332763672	0.0	4125.0	13125.0
1105	cell_952	spot_112	0.9507124193787575	0.8132516720380165	0.9369663446446834	0.9643813845092751	0.8400847651060315	0.8985227778459226	Astro	-26.341835	-7.723932	4125	13125	34.662148	17.512207	16	34.61851501464844	17.49297332763672	0.0	4125.0	13125.0
1106	cell_487	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	ExcitatoryL6	-17.656603	-11.912105	4875	375	26.20894	22.30678	17	26.20184326171875	22.20660972595215	0.0	4875.0	375.0
1107	cell_978	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	ExcitatoryL6	-17.609009	-11.964153	4875	375	26.237375	22.250772	17	26.20184326171875	22.20660972595215	0.0	4875.0	375.0
1108	cell_1042	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	Pvalb	-17.606035	-11.885424	4875	375	26.208809	22.267723	17	26.20184326171875	22.20660972595215	0.0	4875.0	375.0
1109	cell_988	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	Other	-17.490576	-11.717773	4875	375	26.026394	22.028107	17	26.20184326171875	22.20660972595215	1498.2532645222204	4612.132406634634	107.55724283820905
1110	cell_409	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	Other	-17.703733	-11.669535	4875	375	26.222303	22.068186	17	26.20184326171875	22.20660972595215	1498.2532645222204	4905.654454743442	167.60591045487286
1111	cell_1037	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	Astro	-17.694727	-11.926577	4875	375	26.291555	22.339117	17	26.20184326171875	22.20660972595215	0.0	4875.0	375.0
1112	cell_658	spot_114	0.9682784421891236	0.7246007447172437	0.9439106724419357	0.9800888203164861	0.7809971270782556	0.9062889081316483	Astro	-17.63785	-11.814676	4875	375	26.217525	22.185589	17	26.20184326171875	22.20660972595215	1498.2532645222204	4898.495937997631	343.5053840097439
1113	cell_1050	spot_115	0.9243965181734685	0.8400575037243847	0.9159626167285602	0.9664869461128122	0.8488819634205758	0.9011417697574018	ExcitatoryL6	-17.692604	-11.903777	4875	1125	26.397758	22.235601	18	26.348390579223633	22.177837371826172	0.0	4875.0	1125.0
