,sc_id,spot,exp_cor_before,interface_cor_before,mix_cor_before,exp_cor_after,interface_cor_after,mix_cor_after,celltype
411,cell_1239,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,ExcitatoryL6
412,cell_932,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,ExcitatoryL6
413,cell_410,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,ExcitatoryL6
414,cell_462,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,ExcitatoryL6
415,cell_1163,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,Olig
416,cell_352,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,Astro
417,cell_488,spot_42,0.9757262060216055,0.8125717759610604,0.9594107630155511,0.9913561418237096,0.9252517841681733,0.9847457060581559,Astro
418,cell_885,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
419,cell_1472,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
420,cell_1372,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
421,cell_374,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
422,cell_969,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
423,cell_1507,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
424,cell_440,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
425,cell_497,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
426,cell_350,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL6
427,cell_807,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,Endo
428,cell_623,spot_43,0.9751882662332646,0.8853798515759305,0.9662074247675312,0.989745068273976,0.9307641992344237,0.9838469813700208,ExcitatoryL2and3
429,cell_984,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
430,cell_703,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
431,cell_1036,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
432,cell_399,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
433,cell_479,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
434,cell_395,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,ExcitatoryL6
435,cell_460,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,Pvalb
436,cell_816,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,Micro
437,cell_1211,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,Micro
438,cell_1456,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,Olig
439,cell_1089,spot_44,0.9746017835838557,0.8512401721861665,0.9622656224440868,0.9833743965885282,0.9208567188490083,0.9771226288145762,Astro
440,cell_1179,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,ExcitatoryL6
441,cell_1055,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,ExcitatoryL6
442,cell_432,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,ExcitatoryL6
443,cell_858,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,Micro
444,cell_489,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,Endo
445,cell_622,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,ExcitatoryL5
446,cell_733,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,Astro
447,cell_566,spot_45,0.9663748295978283,0.587164463077228,0.9284537929457682,0.9680399414056866,0.8266739914382932,0.9539033464089474,Astro
448,cell_784,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,ExcitatoryL6
449,cell_1087,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,ExcitatoryL6
450,cell_1413,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,Micro
451,cell_404,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,Olig
452,cell_772,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,Other
453,cell_1141,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,Sst
454,cell_415,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,ExcitatoryL5
455,cell_1078,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,ExcitatoryL5
456,cell_672,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,ExcitatoryL5
457,cell_247,spot_46,0.9750153998353873,0.581867735700346,0.9357006334218831,0.9821978831395686,0.8304630898966877,0.9670244038152805,Astro
458,cell_380,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL6
459,cell_951,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL6
460,cell_128,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL6
461,cell_659,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,Endo
462,cell_562,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,Vip
463,cell_814,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL5
464,cell_724,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL5
465,cell_77,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL5
466,cell_967,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL5
467,cell_371,spot_47,0.9796876412763809,0.6839919125132116,0.9501180684000639,0.9769656928740237,0.8135952984008297,0.9606286534267043,ExcitatoryL5
468,cell_992,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,ExcitatoryL6
469,cell_362,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,Pvalb
470,cell_1435,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,Pvalb
471,cell_789,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,ExcitatoryL4
472,cell_1252,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,ExcitatoryL4
473,cell_448,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,ExcitatoryL4
474,cell_287,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,Endo
475,cell_253,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,Endo
476,cell_651,spot_48,0.9818673459671254,0.8816948273889983,0.9718500941093127,0.9709194890973567,0.896509907195918,0.9634785309072129,Endo
477,cell_769,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,Pvalb
478,cell_535,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
479,cell_1142,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
480,cell_467,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
481,cell_382,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
482,cell_1271,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
483,cell_435,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
484,cell_791,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
485,cell_716,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,ExcitatoryL4
486,cell_104,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,Endo
487,cell_1150,spot_49,0.9886927034822508,0.8231201187343457,0.9721354450074604,0.9825031874542981,0.8989527493939827,0.9741481436482666,Endo
488,cell_798,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,Pvalb
489,cell_943,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
490,cell_1145,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
491,cell_788,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
492,cell_538,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
493,cell_398,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
494,cell_561,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
495,cell_492,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,ExcitatoryL4
496,cell_456,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,Endo
497,cell_776,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,Endo
498,cell_1246,spot_50,0.962984273660169,0.7008812190213035,0.9367739681962824,0.9746601809707378,0.8441458969372753,0.9616087525673915,Endo
499,cell_1008,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Pvalb
500,cell_1383,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Pvalb
501,cell_490,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Npy
502,cell_995,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Npy
503,cell_702,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Endo
504,cell_1414,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Endo
505,cell_237,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,Endo
506,cell_570,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,ExcitatoryL2and3
507,cell_1178,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,ExcitatoryL2and3
508,cell_475,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,ExcitatoryL2and3
509,cell_1247,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,ExcitatoryL2and3
510,cell_208,spot_51,0.9786764850373686,0.7341250986550863,0.9542213463991404,0.9782126582344894,0.8005048335775308,0.9604418757687936,ExcitatoryL2and3
511,cell_768,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL6
512,cell_739,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL6
513,cell_834,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,Pvalb
514,cell_760,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
515,cell_1166,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
516,cell_828,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
517,cell_308,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
518,cell_821,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
519,cell_904,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
520,cell_584,spot_52,0.9817043490974529,0.7584544891282367,0.9593793631005312,0.9792415931012841,0.9133076931405196,0.9726482031052076,ExcitatoryL2and3
521,cell_604,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,Olig
522,cell_451,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,Vip
523,cell_370,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,Vip
524,cell_864,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,Vip
525,cell_1081,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
526,cell_1329,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
527,cell_498,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
528,cell_565,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
529,cell_1224,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
530,cell_804,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
531,cell_1200,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
532,cell_1,spot_53,0.9820459717393071,0.8435103189603792,0.9681924064614142,0.9845244872063189,0.9281130275148338,0.9788833412371705,ExcitatoryL2and3
533,cell_357,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,Vip
534,cell_989,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
535,cell_873,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
536,cell_610,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
537,cell_819,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
538,cell_1109,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
539,cell_609,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
540,cell_812,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
541,cell_854,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,ExcitatoryL2and3
542,cell_1430,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,Sst
543,cell_455,spot_54,0.9704316316557566,0.7442875013466895,0.94781721862485,0.98747186476919,0.8458745109182519,0.9186843171471695,Sst
544,cell_670,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Npy
545,cell_853,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Npy
546,cell_1446,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Vip
547,cell_562,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Vip
548,cell_485,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Other
549,cell_975,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Other
550,cell_773,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Astro
551,cell_890,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Astro
552,cell_524,spot_55,0.9651964904638104,0.5727756078054302,0.9259544021979724,0.9627673875233825,0.6945942493732372,0.935950073708368,Astro
553,cell_446,spot_56,0.8989503067217289,0.7927299004014147,0.8883282660896975,0.9147869501627298,0.837524836704497,0.8561513314113569,Endo
554,cell_50,spot_56,0.8989503067217289,0.7927299004014147,0.8883282660896975,0.9147869501627298,0.837524836704497,0.8561513314113569,Endo
555,cell_1292,spot_56,0.8989503067217289,0.7927299004014147,0.8883282660896975,0.9147869501627298,0.837524836704497,0.8561513314113569,Astro
556,cell_25,spot_56,0.8989503067217289,0.7927299004014147,0.8883282660896975,0.9147869501627298,0.837524836704497,0.8561513314113569,Astro
557,cell_631,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,HPC
558,cell_869,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,HPC
559,cell_401,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,HPC
560,cell_79,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,HPC
561,cell_100,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,Olig
562,cell_846,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,Olig
563,cell_560,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,Other
564,cell_695,spot_57,0.9853841218663568,0.8415102472605308,0.9709967344057743,0.9771968208794511,0.8568885847276607,0.9109953922915561,Other
565,cell_1021,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Olig
566,cell_640,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,ExcitatoryL5
567,cell_1137,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Astro
568,cell_1250,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Astro
569,cell_682,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Astro
570,cell_625,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Astro
571,cell_189,spot_58,0.9727988809951104,0.7742842730765583,0.9529474202032552,0.9360503370595827,0.8991037925057589,0.9323556826042003,Astro
572,cell_948,spot_59,0.9247668947622042,0.717198005101208,0.9040100057961046,0.9464566350874963,0.8582855691251807,0.9376395284912649,Olig
573,cell_554,spot_59,0.9247668947622042,0.717198005101208,0.9040100057961046,0.9464566350874963,0.8582855691251807,0.9376395284912649,Olig
574,cell_75,spot_59,0.9247668947622042,0.717198005101208,0.9040100057961046,0.9464566350874963,0.8582855691251807,0.9376395284912649,Olig
575,cell_1157,spot_59,0.9247668947622042,0.717198005101208,0.9040100057961046,0.9464566350874963,0.8582855691251807,0.9376395284912649,Astro
576,cell_615,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,ExcitatoryL6
577,cell_1085,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Micro
578,cell_915,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Olig
579,cell_1232,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Olig
580,cell_592,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Olig
581,cell_571,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Olig
582,cell_881,spot_60,0.9671558058019184,0.6371120213401967,0.9341514273557463,0.978455460121017,0.8160986928304359,0.9622197833919589,Olig
583,cell_859,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
584,cell_423,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
585,cell_66,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
586,cell_557,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
587,cell_605,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
588,cell_511,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,ExcitatoryL6
589,cell_720,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Olig
590,cell_1054,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Sst
591,cell_581,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Sst
592,cell_602,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Astro
593,cell_799,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Astro
594,cell_259,spot_61,0.9736309290506289,0.8212730053736936,0.9583951366829354,0.9807898115206967,0.8615311743354396,0.9688639478021709,Astro
595,cell_1069,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,ExcitatoryL6
596,cell_961,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,ExcitatoryL6
597,cell_726,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,ExcitatoryL6
598,cell_887,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,ExcitatoryL6
599,cell_857,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,Other
600,cell_178,spot_62,0.9810523201168972,0.8861688476876289,0.9715639728739704,0.9746899107714474,0.8931428486298141,0.9665352045572841,Other
